AFUA_1G16560	AFUB_015910
AFUA_2G12100	AFUB_027790
AFUA_1G14750	AFUB_014300
AFUA_6G08600	AFUB_074560
AFUA_5G09470	AFUB_057020
AFUA_8G04270	AFUB_083280
AFUA_7G00840	AFUB_087420
AFUA_6G12120	AFUB_078110
AFUA_1G04230	AFUB_004560
AFUA_5G14770	AFUB_062440
AFUA_5G00370	AFUB_048810
AFUA_4G08140	AFUB_065240
AFUA_2G10870	AFUB_026660
AFUA_4G09920	AFUB_067030
AFUA_2G09450	AFUB_025320
AFUA_7G04720	AFUB_090260
AFUA_4G13440	AFUB_070360
AFUA_2G14750	AFUB_030390
AFUA_6G10890	AFUB_076920
AFUA_1G09900	AFUB_009340
AFUA_5G04260	AFUB_052780
AFUA_3G05570	AFUB_043430
AFUA_3G12110	AFUB_037070
AFUA_1G13420	AFUB_012910
AFUA_7G08610	AFUB_097760
AFUA_5G08140	AFUB_055670
AFUA_3G05575	AFUB_043420
AFUA_4G04710	AFUB_098290
AFUA_8G00850	AFUB_085720
AFUA_2G04240	AFUB_021310
AFUA_6G00380	AFUB_097140
AFUA_1G06890	AFUB_007270
AFUA_1G00810	AFUB_063750
AFUA_3G10880	AFUB_038250
AFUA_5G09930	AFUB_057530, AFUB_079790
AFUA_3G09460	AFUB_039710, AFUB_099820
AFUA_8G04730	AFUB_082780
AFUA_1G17310	AFUB_016690
AFUA_5G13450	AFUB_061150
AFUA_5G00830	AFUB_049290
AFUA_3G00360	AFUB_048090
AFUA_3G14760	AFUB_034460
AFUA_4G08600	AFUB_065690
AFUA_2G09910	AFUB_025750
AFUA_2G08130	AFUB_024140
AFUA_6G04270	AFUB_094020
AFUA_4G12120	AFUB_022940
AFUA_4G13900	AFUB_070810
AFUA_2G00810	AFUB_017890
AFUA_2G13430	AFUB_029070
AFUA_1G01680	AFUB_002080
AFUA_6G09930	AFUB_075990
AFUA_4G10880	AFUB_067950
AFUA_3G04250	AFUB_043730
AFUA_7G00390	AFUB_086970
AFUA_6G08155	AFUB_074130
AFUA_1G12100	AFUB_011570
AFUA_5G08600	AFUB_056140
AFUA_4G09470	AFUB_066590
AFUA_7G04270	AFUB_089810
AFUA_2G17320	AFUB_032980
AFUA_2G04700	AFUB_021730
AFUA_1G05570	AFUB_005910
AFUA_6G13460	AFUB_001290
AFUA_4G00370	AFUB_100900
AFUA_4G14770	AFUB_072030
AFUA_3G08140	AFUB_040970
AFUA_3G09920	AFUB_039250
AFUA_1G10870	AFUB_010290
AFUA_1G09450	AFUB_008900
AFUA_5G05590	AFUB_053140
AFUA_8G00390	AFUB_086180
AFUA_5G12130	AFUB_059720
AFUA_3G00820	AFUB_047580
AFUA_3G13440	AFUB_035770
AFUA_2G01690	AFUB_018760
AFUA_5G10890	AFUB_058480
AFUA_6G04730	AFUB_093560
AFUA_4G04260	AFUB_098770
AFUA_2G05570	AFUB_022590
AFUA_2G12110	AFUB_027800
AFUA_8G07300	AFUB_080440
AFUA_6G08610	AFUB_074570
AFUA_5G09480	AFUB_057030
AFUA_8G04280	AFUB_083270
AFUA_5G03400	AFUB_051920
AFUA_7G00850	AFUB_087440
AFUA_6G12130	AFUB_078120
AFUA_1G04240	AFUB_004570
AFUA_5G00380	AFUB_048820
AFUA_5G14780	AFUB_062450
AFUA_3G01690	AFUB_046710
AFUA_4G09930	AFUB_067040
AFUA_4G08150	AFUB_065250
AFUA_2G10880	AFUB_026670
AFUA_2G09460	AFUB_025330
AFUA_7G04730	AFUB_090270
AFUA_2G16000	AFUB_031680
AFUA_6G13920	AFUB_000830
AFUA_4G13450	AFUB_070370
AFUA_2G00360	AFUB_017410
AFUA_2G14760	AFUB_030400, AFUB_048490
AFUA_3G08600	AFUB_040500
AFUA_6G03400	AFUB_094880
AFUA_1G09910	AFUB_009350
AFUA_5G04270	AFUB_052790
AFUA_3G05580	AFUB_043410
AFUA_3G13900	AFUB_035300
AFUA_3G12120	AFUB_037060
AFUA_1G13430	AFUB_012920
AFUA_5G08150	AFUB_055680
AFUA_4G04720	AFUB_098280
AFUA_8G00860	AFUB_085710
AFUA_6G00390	AFUB_097130
AFUA_3G10890	AFUB_038240
AFUA_5G09940	AFUB_057540
AFUA_3G09470	AFUB_039700
AFUA_8G04740	AFUB_082770
AFUA_1G17320	AFUB_016700
AFUA_1G04700	AFUB_005040
AFUA_5G13460	AFUB_061160
AFUA_5G00840	AFUB_049300
AFUA_3G14770	AFUB_034450
AFUA_3G00370	AFUB_048080
AFUA_4G08610	AFUB_065700
AFUA_2G09920	AFUB_025760
AFUA_2G08140	AFUB_024150
AFUA_6G04280	AFUB_094010
AFUA_4G13910	AFUB_070820
AFUA_2G00820	AFUB_017900
AFUA_2G13440	AFUB_029080
AFUA_1G01690	AFUB_002090
AFUA_6G08160	AFUB_074140
AFUA_4G10890	AFUB_067960
AFUA_3G04260	AFUB_043720
AFUA_1G12110	AFUB_011580
AFUA_5G08610	AFUB_056150
AFUA_4G09480	AFUB_066600
AFUA_4G03400	AFUB_099660
AFUA_7G04280	AFUB_089820
AFUA_2G17330	AFUB_032990
AFUA_2G04710	AFUB_021740
AFUA_1G05580	AFUB_005920
AFUA_6G13470	AFUB_001280
AFUA_4G00380	AFUB_100910
AFUA_4G14780	AFUB_072040
AFUA_3G08150	AFUB_040960
AFUA_1G10880	AFUB_010300
AFUA_1G09460	AFUB_008910
AFUA_5G13920	AFUB_061630
AFUA_5G12140	AFUB_059730
AFUA_3G00830	AFUB_047570
AFUA_3G13450	AFUB_035750
AFUA_3G09935	AFUB_039240
AFUA_2G08600	AFUB_024530
AFUA_6G04740	AFUB_093550
AFUA_4G04270	AFUB_098760
AFUA_2G05580	AFUB_022600
AFUA_2G13900	AFUB_029530
AFUA_2G12120	AFUB_027810
AFUA_8G07310	AFUB_080430
AFUA_1G14770	AFUB_014310
AFUA_6G08620	AFUB_074580
AFUA_5G09490	AFUB_057040
AFUA_8G04290	AFUB_083260
AFUA_5G03410	AFUB_051930
AFUA_7G00860	AFUB_087450
AFUA_6G12140	AFUB_078130
AFUA_1G04250	AFUB_004580
AFUA_5G14790	AFUB_062460
AFUA_5G00390	AFUB_048840
AFUA_4G09940	AFUB_067050
AFUA_2G10890	AFUB_026680
AFUA_7G04740	AFUB_090280
AFUA_6G12145	AFUB_078140
AFUA_2G09470	AFUB_025340
AFUA_2G16010	AFUB_031690
AFUA_6G13930	AFUB_000820
AFUA_4G13460	AFUB_070380
AFUA_4G00840	AFUB_080750
AFUA_2G14770	AFUB_030410
AFUA_2G00370	AFUB_017420
AFUA_3G08610	AFUB_040490
AFUA_8G02100	AFUB_084510
AFUA_1G09920	AFUB_009360
AFUA_5G04280	AFUB_052800
AFUA_5G12600	AFUB_060260
AFUA_3G05590	AFUB_043400
AFUA_3G13910	AFUB_035290
AFUA_3G12130	AFUB_037050
AFUA_1G13440	AFUB_012930
AFUA_7G08630	AFUB_079230
AFUA_5G08160	AFUB_055690
AFUA_4G04730	AFUB_098270
AFUA_2G04262	AFUB_021320
AFUA_6G07300	AFUB_073270
AFUA_5G09950	AFUB_057560
AFUA_8G04750	AFUB_082760
AFUA_3G09480	AFUB_039680
AFUA_3G03400	AFUB_044850
AFUA_6G12600	AFUB_078600
AFUA_1G04710	AFUB_005050
AFUA_5G13470	AFUB_061170
AFUA_3G00380	AFUB_048070
AFUA_4G08620	AFUB_065710
AFUA_2G09930	AFUB_025770
AFUA_2G08150	AFUB_024160
AFUA_6G04290	AFUB_094000
AFUA_4G12140	AFUB_069120
AFUA_4G13920	AFUB_070830
AFUA_2G13450	AFUB_029090
AFUA_2G00830	AFUB_017910
AFUA_6G09950	AFUB_076000
AFUA_6G08170	AFUB_074150
AFUA_1G13900	AFUB_013390
AFUA_1G12120	AFUB_011590
AFUA_5G08620	AFUB_056160
AFUA_4G09490	AFUB_066610
AFUA_7G04290	AFUB_089830
AFUA_4G03410	AFUB_099650
AFUA_2G04720	AFUB_021750
AFUA_6G13480	AFUB_001270
AFUA_1G05590	AFUB_005930
AFUA_4G00390	AFUB_100920
AFUA_4G14790	AFUB_072050
AFUA_3G09940	AFUB_039230
AFUA_3G08160	AFUB_040950
AFUA_1G10890	AFUB_010310
AFUA_1G09470	AFUB_008920
AFUA_1G05595	AFUB_066530, AFUB_005940
AFUA_5G13930	AFUB_061640
AFUA_5G12150	AFUB_059740
AFUA_3G13460	AFUB_035740
AFUA_3G00840	AFUB_047560
AFUA_7G02100	AFUB_088660
AFUA_6G04750	AFUB_093540
AFUA_4G04280	AFUB_098750
AFUA_4G12600	AFUB_069530
AFUA_2G05590	AFUB_022610
AFUA_2G13910	AFUB_029540
AFUA_2G12130	AFUB_027820
AFUA_8G07320	AFUB_080420
AFUA_1G14780	AFUB_014320
AFUA_6G08630	AFUB_074590
AFUA_5G03420	AFUB_051940
AFUA_7G00870	AFUB_087460
AFUA_6G12150	AFUB_078150
AFUA_1G04260	AFUB_004590
AFUA_5G07300	AFUB_054850
AFUA_4G09950	AFUB_067060
AFUA_4G08170	AFUB_000120, AFUB_065270
AFUA_7G04750	AFUB_090290
AFUA_2G09480	AFUB_025350
AFUA_2G17800	AFUB_033470
AFUA_2G16020	AFUB_031700
AFUA_2G03400	AFUB_020470
AFUA_6G13940	AFUB_000810, AFUB_065320
AFUA_4G13470	AFUB_070390
AFUA_2G14780	AFUB_030420
AFUA_2G00380	AFUB_017430, AFUB_097100
AFUA_8G02110	AFUB_084500
AFUA_3G08620	AFUB_040480
AFUA_1G09930	AFUB_009370
AFUA_6G03420	AFUB_037080
AFUA_6G13945	AFUB_000800
AFUA_5G04290	AFUB_052810
AFUA_5G12610	AFUB_060270
AFUA_3G12140	AFUB_037040
AFUA_3G13920	AFUB_035280
AFUA_1G13450	AFUB_012940
AFUA_7G08640	AFUB_080060
AFUA_5G08170	AFUB_055700
AFUA_4G04740	AFUB_098260
AFUA_2G04270	AFUB_021330
AFUA_7G08645	AFUB_098060
AFUA_1G00840	AFUB_081550
AFUA_8G06000	AFUB_081510
AFUA_7G08647	AFUB_080050
AFUA_6G07310	AFUB_073280
AFUA_4G04745	AFUB_098250
AFUA_5G09960	AFUB_057570
AFUA_8G04760	AFUB_082750
AFUA_8G00885	AFUB_085690
AFUA_3G03410	AFUB_044840
AFUA_6G12610	AFUB_078610
AFUA_1G04720	AFUB_005060
AFUA_1G17340	AFUB_016710
AFUA_5G13480	AFUB_061180
AFUA_5G00860	AFUB_049310
AFUA_3G14790	AFUB_034440
AFUA_4G08630	AFUB_065720
AFUA_2G09940	AFUB_025780
AFUA_4G12150	AFUB_069130
AFUA_4G08634	AFUB_065730
AFUA_4G13930	AFUB_070840
AFUA_2G00840	AFUB_017920
AFUA_2G13460	AFUB_029100
AFUA_6G09960	AFUB_076010
AFUA_6G02100	AFUB_096240
AFUA_3G12600	AFUB_036580
AFUA_1G12130	AFUB_011600
AFUA_1G13910	AFUB_013400
AFUA_5G08630	AFUB_056170
AFUA_4G03420	AFUB_099640
AFUA_6G13490	AFUB_001260
AFUA_4G07300	AFUB_064390
AFUA_3G08170	AFUB_040940
AFUA_3G09950	AFUB_039220
AFUA_1G09480	AFUB_008930
AFUA_1G16020	AFUB_097580
AFUA_1G03400	AFUB_003810
AFUA_5G12160	AFUB_059750
AFUA_5G13940	AFUB_061650, AFUB_000070
AFUA_3G13470	AFUB_035730
AFUA_3G00850	AFUB_047550, AFUB_046820
AFUA_7G02110	AFUB_088670
AFUA_2G08620	AFUB_024540
AFUA_6G04760	AFUB_093530
AFUA_4G04290	AFUB_098740
AFUA_4G12610	AFUB_069540
AFUA_2G12140	AFUB_027830
AFUA_8G07330	AFUB_080410
AFUA_1G14790	AFUB_014330
AFUA_6G08640	AFUB_074600
AFUA_5G03430	AFUB_051950
AFUA_7G00880	AFUB_087470
AFUA_6G12160	AFUB_078160
AFUA_1G04270	AFUB_022350, AFUB_004600
AFUA_7G06000	AFUB_091580
AFUA_5G07310	AFUB_054860
AFUA_4G09960	AFUB_067070
AFUA_4G08180	AFUB_065280
AFUA_7G04760	AFUB_090300
AFUA_2G09490	AFUB_025360
AFUA_2G17810	AFUB_033480
AFUA_2G16030	AFUB_031710
AFUA_2G03410	AFUB_020480
AFUA_6G13950	AFUB_000790, AFUB_086860
AFUA_4G00860	AFUB_101360
AFUA_4G13480	AFUB_070400
AFUA_2G14790	AFUB_030430
AFUA_2G00390	AFUB_017440
AFUA_7G04765	AFUB_034000
AFUA_8G02120	AFUB_084490
AFUA_8G03900	AFUB_083680
AFUA_3G08630	AFUB_040460
AFUA_2G17815	AFUB_033490
AFUA_6G03430	AFUB_094860
AFUA_1G09940	AFUB_009380
AFUA_5G12620	AFUB_060280
AFUA_3G12150	AFUB_037030
AFUA_3G13930	AFUB_035270
AFUA_8G03905	AFUB_083670
AFUA_1G13460	AFUB_012950
AFUA_7G08650	AFUB_080040
AFUA_5G08180	AFUB_055710
AFUA_5G02100	AFUB_050630
AFUA_4G04750	AFUB_098240
AFUA_2G04280	AFUB_021340
AFUA_2G12600	AFUB_028260
AFUA_8G06010	AFUB_081500
AFUA_1G00850	AFUB_097850, AFUB_097420
AFUA_6G07320	AFUB_073290
AFUA_5G09970	AFUB_057580
AFUA_8G04770	AFUB_082740
AFUA_3G03420	AFUB_044830
AFUA_6G12620	AFUB_078620
AFUA_1G04730	AFUB_005070
AFUA_1G17350	AFUB_016720, AFUB_044300
AFUA_5G13490	AFUB_061190
AFUA_5G00870	AFUB_049320
AFUA_4G08640	AFUB_065740
AFUA_2G08170	AFUB_024170
AFUA_4G13940	AFUB_070850
AFUA_4G12160	AFUB_069140
AFUA_2G13470	AFUB_029110
AFUA_2G00850	AFUB_017930
AFUA_6G09970	AFUB_076020
AFUA_3G07310	AFUB_041760
AFUA_6G02110	AFUB_096230
AFUA_3G12610	AFUB_036570
AFUA_1G13920	AFUB_013410
AFUA_1G12140	AFUB_011610
AFUA_5G08640	AFUB_056180
AFUA_4G03430	AFUB_099630
AFUA_2G17360	AFUB_033030
AFUA_2G04740	AFUB_021760
AFUA_4G03435	AFUB_099620
AFUA_4G07310	AFUB_064400
AFUA_3G08180	AFUB_040930
AFUA_3G09960	AFUB_039210
AFUA_1G09490	AFUB_008940
AFUA_3G02100	AFUB_046290
AFUA_6G11300	AFUB_077320
AFUA_1G03410	AFUB_003820
AFUA_1G16030	AFUB_096630
AFUA_5G12170	AFUB_059760
AFUA_3G13480	AFUB_035720
AFUA_7G03900	AFUB_089430
AFUA_7G02120	AFUB_088680
AFUA_2G08630	AFUB_024550
AFUA_6G04770	AFUB_093520
AFUA_3G00865	AFUB_047530
AFUA_4G12620	AFUB_069550
AFUA_2G13930	AFUB_029560
AFUA_2G12150	AFUB_027840
AFUA_8G07340	AFUB_080400
AFUA_6G08650	AFUB_074610
AFUA_1G07300	AFUB_007650
AFUA_7G00890	AFUB_087480
AFUA_6G12170	AFUB_078170
AFUA_1G04280	AFUB_004610
AFUA_1G12600	AFUB_012070
AFUA_7G06010	AFUB_091590
AFUA_5G07320	AFUB_054870
AFUA_4G09970	AFUB_067080
AFUA_4G08190	AFUB_065290
AFUA_2G17820	AFUB_033500
AFUA_2G16040	AFUB_031720
AFUA_2G03420	AFUB_020490
AFUA_4G00870	AFUB_101370
AFUA_4G13490	AFUB_070410
AFUA_8G03910	AFUB_083660
AFUA_3G08640	AFUB_040450
AFUA_8G02130	AFUB_084480
AFUA_6G03440	AFUB_094850
AFUA_1G09950	AFUB_009390
AFUA_5G12630	AFUB_060290
AFUA_3G12160	AFUB_037020
AFUA_3G13940	AFUB_035260
AFUA_1G13470	AFUB_012960
AFUA_5G08190	AFUB_055720
AFUA_5G02110	AFUB_050640
AFUA_4G04760	AFUB_098230
AFUA_4G11300	AFUB_068330
AFUA_2G04290	AFUB_021350
AFUA_2G12610	AFUB_028270
AFUA_8G06020	AFUB_081480
AFUA_6G07330	AFUB_073300
AFUA_5G09980	AFUB_057590
AFUA_8G04780	AFUB_082730
AFUA_5G03900	AFUB_052400
AFUA_3G03430	AFUB_044820
AFUA_6G12630	AFUB_078630
AFUA_1G17360	AFUB_016730, AFUB_044290
AFUA_1G04740	AFUB_005080
AFUA_5G06000	AFUB_053540
AFUA_4G08650	AFUB_065750
AFUA_2G08180	AFUB_024180
AFUA_2G09960	AFUB_025800
AFUA_2G16500	AFUB_032180
AFUA_2G02100	AFUB_019180
AFUA_5G11300	AFUB_058870
AFUA_4G13950	AFUB_070860
AFUA_4G12170	AFUB_069150
AFUA_2G13480	AFUB_029120
AFUA_2G00860	AFUB_017940
AFUA_6G09980	AFUB_076030
AFUA_6G02120	AFUB_096220
AFUA_6G03900	AFUB_094390
AFUA_3G12620	AFUB_036560
AFUA_1G13930	AFUB_013420
AFUA_1G12150	AFUB_011620
AFUA_5G08650	AFUB_056190
AFUA_4G03440	AFUB_099610, AFUB_080610
AFUA_2G17370	AFUB_033040
AFUA_2G04750	AFUB_021770
AFUA_4G07320	AFUB_064410
AFUA_3G08190	AFUB_040920
AFUA_3G09970	AFUB_039200
AFUA_3G02110	AFUB_046270
AFUA_1G03420	AFUB_003830
AFUA_6G11310	AFUB_077330
AFUA_5G12180	AFUB_059770
AFUA_3G00870	AFUB_047520
AFUA_3G13490	AFUB_035710
AFUA_7G03910	AFUB_089440
AFUA_7G02130	AFUB_088690
AFUA_2G08640	AFUB_024560
AFUA_6G04780	AFUB_093510
AFUA_4G12630	AFUB_069560
AFUA_3G13496	AFUB_035700
AFUA_2G13940	AFUB_029570
AFUA_2G12160	AFUB_027850
AFUA_8G07350	AFUB_080390
AFUA_6G08660	AFUB_074620
AFUA_1G07310	AFUB_007660
AFUA_5G03450	AFUB_051960
AFUA_6G12180	AFUB_078180
AFUA_3G11300	AFUB_037880
AFUA_1G04290	AFUB_004620
AFUA_1G12610	AFUB_012080
AFUA_7G06020	AFUB_091600
AFUA_5G07330	AFUB_054880
AFUA_4G09980	AFUB_067090
AFUA_4G03900	AFUB_099120
AFUA_2G17830	AFUB_033510
AFUA_2G16050	AFUB_031730
AFUA_2G03430	AFUB_020500
AFUA_6G13970	AFUB_000780
AFUA_4G00880	AFUB_101380
AFUA_7G04783	AFUB_090320
AFUA_4G06000	AFUB_063110
AFUA_8G02140	AFUB_084470
AFUA_8G03920	AFUB_083650
AFUA_3G08650	AFUB_040440
AFUA_6G03450	AFUB_094840
AFUA_1G09960	AFUB_009400
AFUA_1G02100	AFUB_002480
AFUA_1G16500	AFUB_015840
AFUA_5G12640	AFUB_060300
AFUA_3G12170	AFUB_037010
AFUA_3G13950	AFUB_035250
AFUA_1G13480	AFUB_012970
AFUA_5G02120	AFUB_050650
AFUA_4G11310	AFUB_068340
AFUA_8G06030	AFUB_081470
AFUA_6G07340	AFUB_073310
AFUA_5G09990	AFUB_057600
AFUA_8G04790	AFUB_082720
AFUA_5G03910	AFUB_052410
AFUA_3G03440	AFUB_044810
AFUA_6G12640	AFUB_078640
AFUA_1G04750	AFUB_005090
AFUA_1G17370	AFUB_016740
AFUA_5G00890	AFUB_049330
AFUA_5G06010	AFUB_053550
AFUA_3G03445	AFUB_044800
AFUA_2G08190	AFUB_024190
AFUA_2G16510	AFUB_032190
AFUA_2G02110	AFUB_019190
AFUA_5G11310	AFUB_058880
AFUA_4G13960	AFUB_070870
AFUA_4G12180	AFUB_006120
AFUA_2G13490	AFUB_029130
AFUA_2G00870	AFUB_017950
AFUA_8G02600	AFUB_083990
AFUA_6G09990	AFUB_076040
AFUA_3G07330	AFUB_041750
AFUA_6G02130	AFUB_096210
AFUA_6G03910	AFUB_094380
AFUA_3G12630	AFUB_036540
AFUA_1G13940	AFUB_013430
AFUA_1G12160	AFUB_011630
AFUA_5G08660	AFUB_056200
AFUA_2G06000	AFUB_023080
AFUA_4G03450	AFUB_099600
AFUA_2G17380	AFUB_033050
AFUA_2G04760	AFUB_021800
AFUA_2G11300	AFUB_027060
AFUA_6G07800	AFUB_073760
AFUA_4G07330	AFUB_064420
AFUA_3G09980	AFUB_039190
AFUA_3G02120	AFUB_046260
AFUA_3G03900	AFUB_044060
AFUA_1G16050	AFUB_096650
AFUA_6G11320	AFUB_077340
AFUA_1G03430	AFUB_003840
AFUA_5G13970	AFUB_061660
AFUA_5G12190	AFUB_059780
AFUA_3G00880	AFUB_047510
AFUA_3G06000	AFUB_043050
AFUA_7G03920	AFUB_089450
AFUA_7G02140	AFUB_088700
AFUA_2G08650	AFUB_024570
AFUA_6G04790	AFUB_093500
AFUA_4G12640	AFUB_069570
AFUA_2G13950	AFUB_029580
AFUA_2G12170	AFUB_027860
AFUA_8G07360	AFUB_080380
AFUA_6G08670	AFUB_074630
AFUA_1G07320	AFUB_007670
AFUA_5G03460	AFUB_051970
AFUA_6G12190	AFUB_078190
AFUA_3G11310	AFUB_037870
AFUA_1G12620	AFUB_012090
AFUA_7G06030	AFUB_091610
AFUA_5G07340	AFUB_054890
AFUA_4G09990	AFUB_067100
AFUA_4G03910	AFUB_099110
AFUA_2G16060	AFUB_031740
AFUA_2G03440	AFUB_020510
AFUA_2G17840	AFUB_033520
AFUA_6G13980	AFUB_000770
AFUA_4G00890	AFUB_101390
AFUA_7G04795	AFUB_090340
AFUA_4G06010	AFUB_063120
AFUA_8G02150	AFUB_084460
AFUA_3G08660	AFUB_040430
AFUA_8G03930	AFUB_083640
AFUA_6G03460	AFUB_094830
AFUA_1G09970	AFUB_009410
AFUA_6G10000	AFUB_076050
AFUA_1G02110	AFUB_002490
AFUA_1G16510	AFUB_015850
AFUA_5G12650	AFUB_060310
AFUA_3G12180	AFUB_079880, AFUB_037000
AFUA_1G13490	AFUB_012980
AFUA_7G02600	AFUB_089130
AFUA_5G02130	AFUB_050660
AFUA_4G11320	AFUB_068350
AFUA_2G12630	AFUB_028280
AFUA_8G06040	AFUB_081460
AFUA_6G07350	AFUB_073320
AFUA_1G06000	AFUB_006390
AFUA_5G03920	AFUB_052420
AFUA_3G03450	AFUB_075500, AFUB_044790
AFUA_6G12650	AFUB_078650
AFUA_1G04760	AFUB_005100
AFUA_1G17380	AFUB_016750
AFUA_1G11300	AFUB_010730
AFUA_5G07800	AFUB_055330
AFUA_5G06020	AFUB_053560
AFUA_2G16520	AFUB_032200
AFUA_2G03900	AFUB_020970
AFUA_2G02120	AFUB_019200
AFUA_5G11320	AFUB_058890
AFUA_4G13970	AFUB_070880
AFUA_4G12190	AFUB_069170
AFUA_2G00880	AFUB_017960
AFUA_8G02610	AFUB_083980
AFUA_3G07340	AFUB_041740
AFUA_6G02140	AFUB_096200
AFUA_6G03920	AFUB_094370
AFUA_3G12640	AFUB_036530
AFUA_1G12170	AFUB_011640
AFUA_1G13950	AFUB_013440
AFUA_5G08670	AFUB_056210
AFUA_2G06010	AFUB_023090
AFUA_4G03460	AFUB_099590
AFUA_2G17390	AFUB_033060
AFUA_2G04770	AFUB_021810
AFUA_2G11310	AFUB_027070
AFUA_8G06500	AFUB_081290
AFUA_6G07810	AFUB_073770
AFUA_4G07340	AFUB_064430
AFUA_3G09990	AFUB_039180
AFUA_3G02130	AFUB_046250
AFUA_3G03910	AFUB_044050
AFUA_6G11330	AFUB_077350
AFUA_1G03440	AFUB_003850
AFUA_1G16060	AFUB_071020, AFUB_075350, AFUB_096660
AFUA_3G06010	AFUB_043040
AFUA_7G03930	AFUB_089460
AFUA_7G02150	AFUB_088710
AFUA_2G08660	AFUB_024580
AFUA_2G15200	AFUB_030870
AFUA_4G12650	AFUB_069580
AFUA_2G13960	AFUB_029590
AFUA_2G12180	AFUB_027870
AFUA_8G07370	AFUB_080370
AFUA_6G08680	AFUB_074640
AFUA_3G07800	AFUB_041310
AFUA_6G02600	AFUB_095710
AFUA_1G07330	AFUB_007680
AFUA_5G03470	AFUB_051980
AFUA_3G11320	AFUB_037860
AFUA_1G12630	AFUB_012100
AFUA_7G06040	AFUB_091620
AFUA_5G07350	AFUB_054900
AFUA_4G03920	AFUB_099100
AFUA_3G15200	AFUB_044340, AFUB_034020
AFUA_2G16070	AFUB_031750
AFUA_2G03450	AFUB_020520
AFUA_2G17850	AFUB_033530
AFUA_6G13990	AFUB_000760
AFUA_4G06020	AFUB_063130
AFUA_4G07800	AFUB_064900
AFUA_8G03940	AFUB_083630
AFUA_3G08670	AFUB_040420
AFUA_8G02160	AFUB_084450
AFUA_1G09980	AFUB_009420
AFUA_6G03470	AFUB_094820
AFUA_6G10010	AFUB_076060
AFUA_1G02120	AFUB_002500
AFUA_5G12660	AFUB_060320
AFUA_3G12190	AFUB_036990
AFUA_3G13970	AFUB_035240
AFUA_7G02610	AFUB_089140
AFUA_2G07340	AFUB_023420
AFUA_5G02140	AFUB_050670
AFUA_4G11330	AFUB_068360
AFUA_2G12640	AFUB_028290
AFUA_8G06050	AFUB_081440
AFUA_6G07360	AFUB_073330
AFUA_5G03930	AFUB_052430
AFUA_3G03460	AFUB_044780
AFUA_6G12660	AFUB_078660
AFUA_3G10000	AFUB_039170
AFUA_1G04770	AFUB_005110
AFUA_1G17390	AFUB_016760
AFUA_1G11310	AFUB_010740
AFUA_7G06500	AFUB_092060
AFUA_5G07810	AFUB_055340
AFUA_5G06030	AFUB_053570
AFUA_4G08680	AFUB_065770
AFUA_2G09990	AFUB_025810
AFUA_2G16530	AFUB_032210
AFUA_2G03910	AFUB_020980
AFUA_2G02130	AFUB_019210
AFUA_5G11330	AFUB_058900
AFUA_4G13980	AFUB_070890
AFUA_2G00890	AFUB_017970
AFUA_8G02620	AFUB_083970
AFUA_3G07350	AFUB_041730
AFUA_6G02150	AFUB_096190
AFUA_6G03930	AFUB_094360
AFUA_1G15200	AFUB_014750
AFUA_4G10000	AFUB_067110
AFUA_3G12650	AFUB_036520
AFUA_1G13960	AFUB_013450
AFUA_1G12180	AFUB_011650
AFUA_5G08680	AFUB_056220
AFUA_2G06020	AFUB_023100
AFUA_5G02600	AFUB_051130
AFUA_4G03470	AFUB_099580
AFUA_2G04780	AFUB_021820
AFUA_2G11320	AFUB_027080
AFUA_8G06510	AFUB_081270
AFUA_6G07820	AFUB_073780
AFUA_4G07350	AFUB_064440
AFUA_3G02140	AFUB_046240
AFUA_3G03920	AFUB_044040
AFUA_6G11340	AFUB_077360
AFUA_1G03450	AFUB_003860
AFUA_5G13990	AFUB_061670
AFUA_3G06020	AFUB_043030
AFUA_2G08670	AFUB_024590
AFUA_7G03940	AFUB_089470
AFUA_7G02160	AFUB_077560
AFUA_2G15210	AFUB_030880
AFUA_5G10010	AFUB_057610
AFUA_2G13970	AFUB_029600
AFUA_2G12190	AFUB_027880
AFUA_8G07380	AFUB_080360
AFUA_8G01300	AFUB_085310
AFUA_6G08690	AFUB_074650
AFUA_3G07810	AFUB_041300
AFUA_6G02610	AFUB_095700
AFUA_1G07340	AFUB_007690
AFUA_5G03480	AFUB_051990
AFUA_3G11330	AFUB_037850
AFUA_1G12640	AFUB_012110
AFUA_7G06050	AFUB_091630
AFUA_5G03485	AFUB_052000
AFUA_5G07360	AFUB_054910
AFUA_4G03930	AFUB_099090
AFUA_3G15210	AFUB_034010
AFUA_2G17860	AFUB_033540
AFUA_2G16080	AFUB_031760
AFUA_2G03460	AFUB_020530
AFUA_2G10000	AFUB_025820
AFUA_6G06500	AFUB_072420
AFUA_4G07810	AFUB_064910
AFUA_4G06030	AFUB_063140
AFUA_8G02170	AFUB_084440
AFUA_8G03950	AFUB_083620
AFUA_3G08680	AFUB_040410
AFUA_6G03480	AFUB_094810
AFUA_3G02600	AFUB_049680
AFUA_6G10020	AFUB_076070
AFUA_1G03910	AFUB_004310
AFUA_1G02130	AFUB_002510
AFUA_6G11800	AFUB_077810
AFUA_5G12670	AFUB_060330
AFUA_3G13980	AFUB_035230
AFUA_7G02620	AFUB_089150
AFUA_2G07350	AFUB_004030
